intake_id,item_name,status,profile,category,Category_Group,track,pathway,gpu_model,vram_gb,unified_memory_gb,screen_size_in,thermal_flag,price_aud,Over_Budget,Price_Unknown,condition,retailer,verification_status,au_stock,seller_class,source_platform,batch,source_file,exceptional_override,shortlist_reason,soft_penalty_notes,Machine,Type,Performance_Headroom,Price_Value,Future_Proof,Portability,Track2_Avoidance,MCDA_Total,Seller_Risk_Multiplier,Source_Platform_Penalty,Risk_Adjustment,Adjusted_MCDA_Total,Policy_Status,Policy_Blockers,seller_risk_score,current_best_price_aud,current_best_retailer,current_best_url,in_stock_now,student_discount_possible,cashback_possible,cashback_source,stackable_coupons_confirmed,price_match_possible,price_beat_possible,effective_best_price_aud,promo_notes,pricing_checked_at,warranty_months_confirmed,acl_covered
harvest-20260512-027,dell alienware m18 area 51 18 inch rtx 4090 class,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-027_dell-alienware-m18-area-51-18-inch-rtx-4090-class.md,,Harvested from legacy log; unverified,,dell alienware m18 area 51 18 inch rtx 4090 class,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-028,dell alienware m18 area 51 rtx 4090 configuration,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-028_dell-alienware-m18-area-51-rtx-4090-configuration.md,,Harvested from legacy log; unverified,,dell alienware m18 area 51 rtx 4090 configuration,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-029,hp omen transcend 16,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-029_hp-omen-transcend-16.md,,Harvested from legacy log; unverified,,hp omen transcend 16,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-030,lenovo legion pro 7 i9 13900hx rtx 4090,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-030_lenovo-legion-pro-7-i9-13900hx-rtx-4090.md,,Harvested from legacy log; unverified,,lenovo legion pro 7 i9 13900hx rtx 4090,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-031,lenovo legion pro 7i rtx 4090 16gb,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-031_lenovo-legion-pro-7i-rtx-4090-16gb.md,,Harvested from legacy log; unverified,,lenovo legion pro 7i rtx 4090 16gb,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-032,lenovo legion pro 7i direct lenovo option,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-032_lenovo-legion-pro-7i-direct-lenovo-option.md,,Harvested from legacy log; unverified,,lenovo legion pro 7i direct lenovo option,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-033,lenovo legion pro 7i i9 14900hx rtx 4090,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-033_lenovo-legion-pro-7i-i9-14900hx-rtx-4090.md,,Harvested from legacy log; unverified,,lenovo legion pro 7i i9 14900hx rtx 4090,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-034,msi katana 17 hx rtx 5060,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-034_msi-katana-17-hx-rtx-5060.md,,Harvested from legacy log; unverified,,msi katana 17 hx rtx 5060,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-035,pioneer dreambook power x370 rtx 4090,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-035_pioneer-dreambook-power-x370-rtx-4090.md,,Harvested from legacy log; unverified,,pioneer dreambook power x370 rtx 4090,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-036,minisforum ms 01 deg1 oculink rtx 3090 24gb,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-036_minisforum-ms-01-deg1-oculink-rtx-3090-24gb.md,,Harvested from legacy log; unverified,,minisforum ms 01 deg1 oculink rtx 3090 24gb,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-037,minisforum ms 01 deg1 oculink rtx 4070 ti super 16gb,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-037_minisforum-ms-01-deg1-oculink-rtx-4070-ti-super-16gb.md,,Harvested from legacy log; unverified,,minisforum ms 01 deg1 oculink rtx 4070 ti super 16gb,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-038,custom rtx 3090 24gb desktop refurbished thinkpad class laptop,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-038_custom-rtx-3090-24gb-desktop-refurbished-thinkpad-class-laptop.md,,Harvested from legacy log; unverified,,custom rtx 3090 24gb desktop refurbished thinkpad class laptop,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
