intake_id,item_name,status,profile,category,Category_Group,track,pathway,gpu_model,vram_gb,unified_memory_gb,screen_size_in,thermal_flag,price_aud,Over_Budget,Price_Unknown,condition,retailer,verification_status,au_stock,seller_class,source_platform,batch,source_file,exceptional_override,shortlist_reason,soft_penalty_notes,Machine,Type,Performance_Headroom,Price_Value,Future_Proof,Portability,Track2_Avoidance,MCDA_Total,seller_risk_score,current_best_price_aud,current_best_retailer,current_best_url,in_stock_now,student_discount_possible,cashback_possible,cashback_source,stackable_coupons_confirmed,price_match_possible,price_beat_possible,effective_best_price_aud,promo_notes,pricing_checked_at,warranty_months_confirmed,acl_covered
fb-333,"$670 🐻 Dell Latitude 5450 14” (Intel Core Ultra 7 155U, 16GB RAM 512GB) CHEAPEST PRICE, AI laptop",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,670.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-333_670-dell-latitude-5450-14-intel-core-ultra-7-155u-16gb-ram-5.md,,Passed gates,Unverified — confirm specs before scoring,fb-333,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-335,Acer Aspire 5 Spin 14” Touch - i7 13th Gen 16GB RAM 512GB SSD - WTY + INV!,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,699.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-335_acer-aspire-5-spin-14-touch-i7-13th-gen-16gb-ram-512gb-ssd-w.md,,Passed gates,Unverified — confirm specs before scoring,fb-335,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-336,Microsoft Surface Laptop 4 i7 16GB 512GB Black,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,650.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-336_microsoft-surface-laptop-4-i7-16gb-512gb-black.md,,Passed gates,Unverified — confirm specs before scoring,fb-336,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-337,Surface Laptop 15”,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-337_surface-laptop-15.md,,Passed gates,Unverified — confirm specs before scoring,fb-337,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-338,dell 5500 laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-338_dell-5500-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-338,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-339,Lenovo ThinkStation S30 Workstation / Homelab Server – 32GB ECC RAM,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-339_lenovo-thinkstation-s30-workstation-homelab-server-32gb-ecc.md,,Passed gates,Unverified — confirm specs before scoring,fb-339,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-342,"Acer i5 12GB RAM Laptop | Intel i5-10210U 4.2GHz | Win 11 | 256GB SSD | 12GB RAM | 15.6"" Screen",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,330.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-342_acer-i5-12gb-ram-laptop-intel-i5-10210u-42ghz-win-11-256gb-s.md,,Passed gates,Unverified — confirm specs before scoring,fb-342,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-343,Microsoft Surface Laptop 5 13.5 TOUCH i5 16GB 512GB SSD Excellent,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-343_microsoft-surface-laptop-5-135-touch-i5-16gb-512gb-ssd-excel.md,,Passed gates,Unverified — confirm specs before scoring,fb-343,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-344,Lenovo Laptop  i7-8550U/16gb Ram/256GB ssd,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-344_lenovo-laptop-i7-8550u16gb-ram256gb-ssd.md,,Passed gates,Unverified — confirm specs before scoring,fb-344,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-346,Microsoft Surface Laptop 2 i7 16GB 512GB Excellent Condition For Sale,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,600.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-346_microsoft-surface-laptop-2-i7-16gb-512gb-excellent-condition.md,,Passed gates,Unverified — confirm specs before scoring,fb-346,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-348,"‼️$699💥Dell Latitude 5440 TOUCHSCREEN, 32GB RAM, 13th Gen Core i7-1355U",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,699.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-348_699dell-latitude-5440-touchscreen-32gb-ram-13th-gen-core-i7.md,,Passed gates,Unverified — confirm specs before scoring,fb-348,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-349,"Dell Latitude 5310 TOUCHSCREEN LAPTOP 🧾🔥Receipt included, for school s Uni study. Warranty",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,325.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-349_dell-latitude-5310-touchscreen-laptop-receipt-included-for-s.md,,Passed gates,Unverified — confirm specs before scoring,fb-349,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-350,💥$300💥 Acer Aspire 5 i5-11357G @ 2.40GHz 8GB RAM 🐏 512GB SSD Laptop Good Condition,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used_Good,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-350_300-acer-aspire-5-i5-11357g-240ghz-8gb-ram-512gb-ssd-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-350,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-351,DELL Latitude 5320 Laptop 💻🦋 256GB SSD 16GB RAM - Core i7 11th gen EXCELLENT work study laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,399.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-351_dell-latitude-5320-laptop-256gb-ssd-16gb-ram-core-i7-11th-ge.md,,Passed gates,Unverified — confirm specs before scoring,fb-351,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-352,$139 🔥Dell inspiron 15 3000series 3543  ✅Intel (R) Core (TM) i7-5500U CPU @2.40Ghz  💻,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,139.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-352_139-dell-inspiron-15-3000series-3543-intel-r-core-tm-i7-5500.md,,Passed gates,Unverified — confirm specs before scoring,fb-352,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-353,Hp Probook 645 G4 14” Laptop 🛍️💻 16GB RAM 128GB SSD ✅ AMD Ryzen 5 Pro 2500U $250,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,250.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-353_hp-probook-645-g4-14-laptop-16gb-ram-128gb-ssd-amd-ryzen-5-p.md,,Passed gates,Unverified — confirm specs before scoring,fb-353,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-354,Dell Latitude 7390 13.3” Touchscreen Laptop 💙💻 i7-8th Gen || 16GB || 256GB SSD $300,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-354_dell-latitude-7390-133-touchscreen-laptop-i7-8th-gen-16gb-25.md,,Passed gates,Unverified — confirm specs before scoring,fb-354,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-355,Hp Elitebook 840 G5 Laptop 💻 ❣️/ Intel Core i7-8650U CPU @1.90GHz 2.11GHz $299,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,299.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-355_hp-elitebook-840-g5-laptop-intel-core-i7-8650u-cpu-190ghz-21.md,,Passed gates,Unverified — confirm specs before scoring,fb-355,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-356,Hp Elitebook X360 1030 G2 💙💻 || 8GB|| 256GB || i5-7th Gen  || Touchscreen Laptop $290  ✅,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,290.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-356_hp-elitebook-x360-1030-g2-8gb-256gb-i5-7th-gen-touchscreen-l.md,,Passed gates,Unverified — confirm specs before scoring,fb-356,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-357,Hp Elitebook 840 G5 Laptop 💻 ❣️/ Intel Core i7-8650U CPU @1.90GHz 2.11GHz $299,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,299.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-357_hp-elitebook-840-g5-laptop-intel-core-i7-8650u-cpu-190ghz-21.md,,Passed gates,Unverified — confirm specs before scoring,fb-357,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-358,Dell Latitude 5300 💻💕 Touchscreen Laptop ✅ i5-8th Generation || 8GB || 256GB Storage,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,265.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-358_dell-latitude-5300-touchscreen-laptop-i5-8th-generation-8gb.md,,Passed gates,Unverified — confirm specs before scoring,fb-358,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-359,Dell Latitude 7390 13.3” Touchscreen Laptop 😳🇦🇺 i7-8th Gen 16GB 256GB SSD $280,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,280.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-359_dell-latitude-7390-133-touchscreen-laptop-i7-8th-gen-16gb-25.md,,Passed gates,Unverified — confirm specs before scoring,fb-359,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-360,Dell Latitude 7390 13.3” Touchscreen Laptop 💻❤️ i7-8th Gen || 16GB || 256GB SSD,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,299.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-360_dell-latitude-7390-133-touchscreen-laptop-i7-8th-gen-16gb-25.md,,Passed gates,Unverified — confirm specs before scoring,fb-360,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-361,Dell Latitude 7400 Intel Core i7-8665U CPU @1.90GHz Touchscreen Laptop🛍️👨‍💻 16GB || 256GB $349,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-361_dell-latitude-7400-intel-core-i7-8665u-cpu-190ghz-touchscree.md,,Passed gates,Unverified — confirm specs before scoring,fb-361,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-362,DELL Latitude 5320 Laptop for sale 😘 High quality with 256GB Storage 16Gb RAM Core i7 11th gen,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,395.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-362_dell-latitude-5320-laptop-for-sale-high-quality-with-256gb-s.md,,Passed gates,Unverified — confirm specs before scoring,fb-362,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-363,Lenovo Thinkpad T14 Gen1 AMD Ryzen 5 Pro 16G 512G SSD 14inch Touchscreen Laptop Office USB-C,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,14.0,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-363_lenovo-thinkpad-t14-gen1-amd-ryzen-5-pro-16g-512g-ssd-14inch.md,,Passed gates,Unverified — confirm specs before scoring,fb-363,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-364,Dell Latitude 9520 i7-1185G7 16 GB 512 GB 15” 2-in-1 laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,799.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-364_dell-latitude-9520-i7-1185g7-16-gb-512-gb-15-2-in-1-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-364,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-365,Lenovo T14s G2 i7-1185G7 3.0 GHz 32 GB RAM 256 GB SSD 14” touchscreen Windows 11 pro Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,679.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-365_lenovo-t14s-g2-i7-1185g7-30-ghz-32-gb-ram-256-gb-ssd-14-touc.md,,Passed gates,Unverified — confirm specs before scoring,fb-365,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-366,AORUS Gaming Laptop – i7 / 16GB RAM / GTX 970M 6GB / 512GB SSD,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,359.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-366_aorus-gaming-laptop-i7-16gb-ram-gtx-970m-6gb-512gb-ssd.md,,Passed gates,Unverified — confirm specs before scoring,fb-366,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-368,Dell Latitude 7390 13.3” Touchscreen Laptop 💙💻 i7-8th Gen || 16GB || 256GB SSD $300,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-368_dell-latitude-7390-133-touchscreen-laptop-i7-8th-gen-16gb-25.md,,Passed gates,Unverified — confirm specs before scoring,fb-368,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-369,Dell Latitude 5300  Touchscreen Laptop 💻✅ i5-8365U CPU @1.60GHz || 8GB || 256GB SSD $249,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,249.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-369_dell-latitude-5300-touchscreen-laptop-i5-8365u-cpu-160ghz-8g.md,,Passed gates,Unverified — confirm specs before scoring,fb-369,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-370,"ACER Spin 5 Touchscreen Laptop 💰 Laptops for study and work, i5-8th Gen 8GB RAM 256GB storage",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,259.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-370_acer-spin-5-touchscreen-laptop-laptops-for-study-and-work-i5.md,,Passed gates,Unverified — confirm specs before scoring,fb-370,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-371,Dell inspiron 15 3535 Ryzen 5,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-371_dell-inspiron-15-3535-ryzen-5.md,,Passed gates,Unverified — confirm specs before scoring,fb-371,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-372,"Asus 13.3""FHD screen Zenbook laptop windows 11 pro i5 7th cpu256 Gb ssd, 8Gb ram, wifi good battery",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,13.3,UNKNOWN,180.0,No,,Used_Good,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-372_asus-133fhd-screen-zenbook-laptop-windows-11-pro-i5-7th-cpu2.md,,Passed gates,Unverified — confirm specs before scoring,fb-372,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-373,Dell G5 5500 Gaming Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-373_dell-g5-5500-gaming-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-373,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-374,Dell Latitude 5430 Business Laptop Computer,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,550.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-374_dell-latitude-5430-business-laptop-computer.md,,Passed gates,Unverified — confirm specs before scoring,fb-374,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-375,Dell Latitude 5420 Business Laptop Computer,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-375_dell-latitude-5420-business-laptop-computer.md,,Passed gates,Unverified — confirm specs before scoring,fb-375,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-376,Dell Latitude 5420 Business Laptop Computer,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-376_dell-latitude-5420-business-laptop-computer.md,,Passed gates,Unverified — confirm specs before scoring,fb-376,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-377,Dell Latitude 5320 Business Laptop Computer,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-377_dell-latitude-5320-business-laptop-computer.md,,Passed gates,Unverified — confirm specs before scoring,fb-377,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-378,LENOVO THINKPAD T490,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-378_lenovo-thinkpad-t490.md,,Passed gates,Unverified — confirm specs before scoring,fb-378,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-379,HP pro book 360 435 G7,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,300.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-379_hp-pro-book-360-435-g7.md,,Passed gates,Unverified — confirm specs before scoring,fb-379,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-380,"Asus 15.6"" i7 8GB 256GB | MS Office",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,350.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-380_asus-156-i7-8gb-256gb-ms-office.md,,Passed gates,Unverified — confirm specs before scoring,fb-380,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-381,Intel i5 Acer laptop 10th GEN 256 SSD,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,190.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-381_intel-i5-acer-laptop-10th-gen-256-ssd.md,,Passed gates,Unverified — confirm specs before scoring,fb-381,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-382,"Dell XPS 9570 15""",ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,500.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-382_dell-xps-9570-15.md,,Passed gates,Unverified — confirm specs before scoring,fb-382,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-383,Dell 7200 2 in 1 Tab,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,160.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-383_dell-7200-2-in-1-tab.md,,Passed gates,Unverified — confirm specs before scoring,fb-383,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-384,Lenovo Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-384_lenovo-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-384,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-385,HP Convertible laptop stand,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,20.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-385_hp-convertible-laptop-stand.md,,Passed gates,Unverified — confirm specs before scoring,fb-385,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-386,Gaming computer i7 4.01 ghz 8 gig ram 128gig ssd hd video card 4 gig wind 10,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,400.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-386_gaming-computer-i7-401-ghz-8-gig-ram-128gig-ssd-hd-video-car.md,,Passed gates,Unverified — confirm specs before scoring,fb-386,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-387,Microsoft surface pro 4 i5-6300U 2.4GHz 8GB 256GB SSD Win 11pro,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,199.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-387_microsoft-surface-pro-4-i5-6300u-24ghz-8gb-256gb-ssd-win-11p.md,,Passed gates,Unverified — confirm specs before scoring,fb-387,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-388,MSI PS42 8RB Gaming Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-388_msi-ps42-8rb-gaming-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-388,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-389,MSI GX60 Gaming Laptop,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,100.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-389_msi-gx60-gaming-laptop.md,,Passed gates,Unverified — confirm specs before scoring,fb-389,Candidate,,,,,,,,,,,,,,,,,,,,,,
